Bomas Bar & Grill,3.0,65,36.0423775,-115.2785252,Las Vegas
H & H Discount Liquors,4.0,7,36.1945717243,-115.205167377,Las Vegas
Delicia's Latina's,3.0,4,36.1600037195,-115.1185779646,Las Vegas
KFC,1.5,90,36.2706773882,-115.2619667299,Las Vegas
JP Korean Gold Banchan,4.0,9,36.1161718,-115.2254925,Las Vegas
Monte Carlo Hotel and Casino Food Court,2.5,13,36.1047813604,-115.1746626725,Las Vegas
Timbers - Azure,3.5,75,36.2744979,-115.2525025,Las Vegas
Courtyard Grill & Buffet,2.5,4,36.1578674316,-115.1148529053,Las Vegas
Truk-N-Yaki,4.5,44,36.1688235,-115.1398296,Las Vegas
IHOP,2.5,90,36.10048,-115.10385,Las Vegas
Encore Players Lounge,4.0,20,36.1289547892,-115.1654728582,Las Vegas
Haddies Shell,3.0,4,36.3012734,-115.2833407,Las Vegas
Le Thai,4.0,1951,36.1687827535,-115.1399125792,Las Vegas
Carson Kitchen,4.5,2307,36.1678783157,-115.1406404749,Las Vegas
Jojo's Jerky,5.0,52,36.128569,-115.2241611,Las Vegas
Jeff Civillico: Comedy In Action,5.0,244,36.1128473081,-115.1724208114,Las Vegas
Siena Bistro,4.0,23,36.107854,-115.324773,Las Vegas
The Lodge Cactus,3.0,159,35.9990217,-115.2037833,Las Vegas
Cafe Rio,2.5,272,36.060258,-115.27869,Las Vegas
Pier 215,4.5,721,36.0609228604,-115.2773718243,Las Vegas
Mr Poké Bowls & Rolls,4.0,178,36.148114,-115.2426044,Las Vegas
D.O.C.G. Enoteca,3.5,367,36.1092162,-115.1732212,Las Vegas
Market Cafe Vdara,3.0,227,36.1092406,-115.1784884,Las Vegas
Shawarma Vegas,4.5,177,36.143492,-115.298171,Las Vegas
Mark Rich's New York Pizza & Pasta,3.5,245,36.159290697,-115.350952173,Las Vegas
Panda Express,3.0,50,36.1443596405,-115.2072256431,Las Vegas
terrible Herbst,2.0,4,36.1296308194,-115.2431201868,Las Vegas
Bingbings Shaved Ice,5.0,3,36.098909,-115.175557,Las Vegas
China Star,2.5,6,36.1062,-115.172,Las Vegas
7-Eleven,2.0,4,36.1595451647,-115.2505952865,Las Vegas
El Super,3.5,27,36.14547,-115.204818,Las Vegas
Social Table,3.0,7,36.1144167,-115.1990649,Las Vegas
Bourbon Street Sports Bar,2.0,7,36.1433191,-115.2600969,Las Vegas
Jack in the Box,2.5,19,36.1005452007,-115.2963126,Las Vegas
Chevron,2.5,10,36.101238,-115.137459,Las Vegas
Trustworthy Brewing,4.0,36,36.1220157,-115.1696498,Las Vegas
7-Eleven,3.5,22,36.0126473472,-115.1541066652,Las Vegas
Brookwood Farms BBQ,3.0,59,36.0804231143,-115.1463896473,Las Vegas
Carpe Diem,5.0,190,36.0208543739,-115.2694424987,Las Vegas
McDonald's,1.5,67,36.0215746,-115.243844837,Las Vegas
GNC,2.5,7,36.2798328848,-115.2046111599,Las Vegas
Pho Vegas,4.0,147,36.1439822,-115.1986887,Las Vegas
Pizza Hut,4.0,4,36.159444,-115.251164,Las Vegas
In-N-Out Burger,4.0,296,36.0213759,-115.1180729,Las Vegas
Fresh52 Fall Harvest Festival,4.0,6,36.1669105359,-115.2872472396,Las Vegas
Market Grille Cafe,4.0,498,36.195285,-115.24816,Las Vegas
Sticks and Shakes,2.5,11,36.1271286763,-115.1685472259,Las Vegas
D'Amore's Famous Pizza,3.0,46,36.1100668,-115.172501,Las Vegas
Taco Bell,2.5,5,36.144726913,-115.2257645413,Las Vegas
GNC,2.5,6,36.1613589,-115.0636816,Las Vegas
Ever Blue Ocean,3.0,3,36.1265361,-115.2120446,Las Vegas
Umami poke,4.5,6,36.116252,-115.225846,Las Vegas
Spazmatics,4.5,50,36.011252,-115.175243,Las Vegas
Las Vegas Country Saloon,3.0,39,36.1689181,-115.1415925,Las Vegas
Dotty's 39,3.0,15,36.0438039809,-115.242906749,Las Vegas
Sonic Drive-In,2.5,36,36.2206412,-115.2161259,Las Vegas
Pepe's Tacos 3,3.5,129,36.116355,-115.069377,Las Vegas
Black Rock Coffee Bar,5.0,29,36.013611,-115.170644,Las Vegas
Scoop LV,4.0,802,36.055251,-115.225806,Las Vegas
Mix Zone Cafe 2,3.0,4,36.1969444,-115.2621175,Las Vegas
Lucky's Bar,2.5,3,36.0996345,-115.1713579,Las Vegas
Rubio's Coastal Grill,4.0,90,36.299397,-115.281123,Las Vegas
Sam's Club,3.0,143,36.124354,-115.248489,Las Vegas
Wahoo's Fish Taco,3.5,344,36.160699,-115.289762,Las Vegas
House of Alchemy,4.5,216,36.1127262974,-115.3079054529,Las Vegas
Cake in a Cup,1.5,3,36.020478,-115.2672947,Las Vegas
Q’rico Empanadas & Tacos,4.0,8,36.161539,-115.145651,Las Vegas
South Philly Steak & Fries,2.0,24,36.165838,-115.156232,Las Vegas
Moko Ramen Bar,4.0,429,36.1595762338,-115.2330892995,Las Vegas
Sweet Poké,4.5,111,36.1043905,-115.1367126,Las Vegas
Cicis,2.5,88,36.2151476891,-115.24276793,Las Vegas
Cevicheria El Diamante,4.5,145,36.0998450965,-115.1171842217,Las Vegas
Top This Pizza,2.0,30,36.1008602,-115.1386502,Las Vegas
Amigos Tacos,4.0,60,36.0533813,-115.2795528,Las Vegas
ChinaLatina,5.0,4,36.1008098674,-115.1017581671,Las Vegas
Kabob Factory,4.0,20,36.0416591,-115.1353976,Las Vegas
Cafe de Japon,4.0,88,36.1267101,-115.213915,Las Vegas
7-Eleven,3.0,5,36.1303414559,-115.1986601204,Las Vegas
Walgreens,2.0,52,36.0993196,-115.2416201,Las Vegas
Taco Time,3.5,51,36.043512,-115.186375,Las Vegas
Pro Fit Nutrition,4.0,4,36.0106875,-115.1371278,Las Vegas
Terrible Herbst,2.5,79,36.1450378,-115.1900739,Las Vegas
Subway Restaurants,3.0,6,36.1329379,-115.084697,Las Vegas
Napoli Pizza,3.0,199,36.177036524,-115.0638822163,Las Vegas
Ameritek Industries,4.0,4,36.0829286989,-115.1004350526,Las Vegas
Mariscos Playa Escondida,4.5,536,36.159655901,-115.1363480271,Las Vegas
David Burke,4.0,82,36.1407035,-115.1823137,Las Vegas
Menchie's Frozen Yogurt,4.5,45,36.1620763187,-115.0625002423,Las Vegas
Honey Pig,3.5,533,36.125416,-115.205263,Las Vegas
Carl's Jr,2.5,61,36.2862541642,-115.288156271,Las Vegas
Karved,5.0,651,36.117091,-115.138401,Las Vegas
Dirty South  Soul Food,4.5,18,36.239735,-115.0639288,Las Vegas
Cardenas Market,2.5,16,36.1433430314,-115.1203531781,Las Vegas
Licklider's Deli & Grill,5.0,4,36.098467,-115.148375,Las Vegas
Panda Express,3.5,33,36.090457,-115.172227,Las Vegas
Gritz Cafe,4.5,591,36.1937924,-115.164784,Las Vegas
MaxVegas Club Crawls,4.5,29,36.060033,-115.178779,Las Vegas
Eyecandy,3.5,198,36.091993,-115.17509,Las Vegas
Edamame Restaurant,3.5,10,36.1152680289,-115.2171663293,Las Vegas
El Sombrero Mexican Bistro,4.5,437,36.1627401,-115.1512697,Las Vegas
Beijing Noodle Cafe,4.0,173,36.1139613,-115.0909203,Las Vegas
Prince Restaurant,4.0,43,36.1140708,-115.2409255,Las Vegas
T-Bird Lounge & Restaurant,3.5,120,36.0176758,-115.1188775,Las Vegas
SpaceQuest Bar,2.0,4,36.1362575,-115.1512526,Las Vegas
Firefly,4.0,388,36.144875,-115.302719,Las Vegas
I LUV COTTON CANDY,2.5,7,36.1453333,-115.2778317,Las Vegas
Pizzalicious,3.5,20,36.2244122,-115.0991511,Las Vegas
Bakrihyang,3.5,3,36.1271948,-115.2413401,Las Vegas
Breakfast & Grill Cafe,4.0,127,36.106622,-115.136342,Las Vegas
"The Still Crafts, Drafts & Eats",3.5,338,36.1214083475,-115.1749698954,Las Vegas
Starbucks,2.5,95,36.115071,-115.201943,Las Vegas
Johnny Fontane's Bar & Grill,3.5,52,36.1447994,-115.2140187,Las Vegas
Stripper 101,4.0,88,36.110703372,-115.1688381827,Las Vegas
Einstein Bros,2.5,167,36.0634211684,-115.2414469067,Las Vegas
Level Up,3.0,88,36.1022507,-115.1699679,Las Vegas
Pantry - 24 Hour Kitchen,3.5,769,36.121274,-115.17521,Las Vegas
76,2.5,11,36.024277,-115.1732142,Las Vegas
Crown Liquor,2.5,3,36.1588259,-115.0499817,Las Vegas
Amano,4.5,311,36.2635975,-115.2511428,Las Vegas
The Magic Noodle,4.5,855,36.0957104,-115.2982684,Las Vegas
Burger King,2.0,20,36.158558,-115.0779679,Las Vegas
Sushi Loca,4.0,484,36.2725579,-115.2667649,Las Vegas
South Point Gourmet Food Truck Festival,4.0,21,36.0113116,-115.1747074,Las Vegas
Montecristo Cigar Bar,4.5,169,36.1167748465,-115.1753676902,Las Vegas
Beach Café,3.0,205,36.0990077275,-115.1714108763,Las Vegas
Planet Hollywood,3.0,353,36.1188021,-115.173504,Las Vegas
Tamba,3.5,669,36.106542,-115.17204,Las Vegas
Wolfgang Puck Bar & Grill Las Vegas,4.0,1757,36.102488,-115.16997,Las Vegas
Subway Restaurants,1.5,6,36.1636834,-115.207039,Las Vegas
Uncle Rayski's Magic Car Wash,3.0,10,36.283792,-115.288491,Las Vegas
Chipotle Mexican Grill,3.0,62,36.162008,-115.062622,Las Vegas
Los Molcajetes,4.0,191,36.187952,-115.1166005,Las Vegas
Marnee Thai Restaurant,3.5,46,36.1265084,-115.2182851,Las Vegas
Espresso Culture & Cuisine,4.0,8,36.1192765,-115.1727528,Las Vegas
TGI Fridays,2.5,36,36.1128952,-115.0623534,Las Vegas
Pepe's Tacos,2.5,238,36.1125455098,-115.2426152422,Las Vegas
Crowbar,4.0,25,36.1582265,-115.2446302,Las Vegas
Borders Books Music & Cafe,2.5,12,36.1991307,-115.2415284,Las Vegas
Stephano's Greek & Mediterranean Grill,4.0,368,36.0771648,-115.2986213,Las Vegas
Carlitos Cuban Food,4.0,108,36.1411631,-115.1363513,Las Vegas
Agua El Manantial,4.5,14,36.1580452,-115.1236622,Las Vegas
Giordano's,3.5,340,36.1595962,-115.2864182,Las Vegas
Streets of New York,3.5,372,36.2984572,-115.2800079,Las Vegas
US Fried Chicken,4.0,55,36.158849,-115.209592,Las Vegas
Rejavanate Coffee Shop,4.0,23,36.116765,-115.102953,Las Vegas
Tropicana Pizza,3.5,79,36.1957912,-115.0448151,Las Vegas
Khoury's Mediterranean Restaurant,4.0,267,36.0771893,-115.2985719,Las Vegas
T-Bird Lounge & Restaurant,4.0,57,36.0298693,-115.2164733,Las Vegas
Diamond Lounge,3.5,16,36.1182562753,-115.1861708422,Las Vegas
Subway Restaurants,3.5,8,36.1601087482,-115.3500864655,Las Vegas
Pizza Gourmet,5.0,13,36.1064328,-115.2980195,Las Vegas
The Spirit of Cuba,2.0,3,36.15858,-115.1968823,Las Vegas
Flame Kabob,4.5,7,36.1592455,-115.2327223,Las Vegas
DJ Hollywood's Pizza & Gyros,3.5,13,36.1239576,-115.2079142,Las Vegas
California Sushi Burrito,4.5,135,36.1256356,-115.2024865,Las Vegas
Dunkin',2.5,121,36.0745922,-115.2431483,Las Vegas
Cool Bar,4.0,80,36.127655,-115.198138,Las Vegas
Next Level Pro DJs,3.5,3,36.2684007,-115.2956118,Las Vegas
Aces & Ales,4.0,300,36.1214227,-115.0647158,Las Vegas
Pub 365,4.0,212,36.113105,-115.160233,Las Vegas
My Pie Pizza,4.5,133,36.2709431,-115.2681725,Las Vegas
T-Bar Sushi,4.0,3,36.0533669,-115.2793808,Las Vegas
Espression Cafe,4.5,113,36.1673841,-115.1458384,Las Vegas
Pinball Hall Of Fame,4.5,1427,36.1014493,-115.130511,Las Vegas
Mint Indian Bistro,4.0,283,36.1127048,-115.2781558,Las Vegas
Circle K,4.0,6,36.099999,-115.0532189,Las Vegas
SG Bar,3.5,223,36.1156276,-115.3012141,Las Vegas
CENTRAL BY MICHEL RICHARD,3.0,254,36.117294,-115.177855,Las Vegas
Vince Neil's Tatuado Cantina,2.0,60,36.1362847,-115.1514119,Las Vegas
Great American Food,4.0,104,36.047733,-115.224898,Las Vegas
Panda Express,2.5,34,36.067951,-115.178267,Las Vegas
Outback Steakhouse,3.0,281,36.1945083,-115.2416664,Las Vegas
Chrome Gypsy Tattoo,4.5,76,36.1414564,-115.16988,Las Vegas
Table 10,3.5,694,36.12478,-115.167966,Las Vegas
Chow Mein Express,3.5,16,36.1186655,-115.2793524,Las Vegas
Vagabond DRINK + PLAY + EAT,5.0,8,36.0986889,-115.1752059,Las Vegas
Nosh,3.0,118,36.1142224,-115.1708505,Las Vegas
Sun's Thai Food,4.0,358,36.2380092637,-115.2102986065,Las Vegas
Ago,3.0,56,36.18,-115.14,Las Vegas
A Pizza World,5.0,9,36.2245904185,-115.099158707,Las Vegas
Ice Pan,4.5,332,36.1193098,-115.1717702,Las Vegas
ColdPress Express,4.5,9,36.056157,-115.2813044,Las Vegas
The View,3.5,7,36.114539,-115.195684,Las Vegas
FUWA Teppanyaki Grill,4.0,24,36.0550070098,-115.1689046209,Las Vegas
Newport Cafe,4.0,24,36.1435205,-115.1138343,Las Vegas
New York Pretzel,3.5,11,36.121558,-115.169758,Las Vegas
Hollywood Theatre,3.5,18,36.1015368396,-115.1698359645,Las Vegas
Java Vegas Coffee,4.0,4,36.1691517,-115.2913521,Las Vegas
DB Brasserie,4.0,321,36.122917,-115.168527,Las Vegas
Pure Fit Meal Prep,5.0,4,36.081692,-115.211842,Las Vegas
Fred's Tavern,3.5,3,36.1045609,-115.2073876,Las Vegas
McDonald's,3.0,18,36.175,-115.136389,Las Vegas
Pellegrino Pizza & Deli,3.0,8,36.099039,-115.17044,Las Vegas
Taqueria El Tizon Grill 2,3.5,96,36.0997437,-115.1179817,Las Vegas
Tacos Los Toritos,4.0,55,36.1799024,-115.0628631,Las Vegas
The Coffee Bean & Tea Leaf,4.0,141,36.1956672547,-115.2506805092,Las Vegas
The Daily Egg,3.5,133,36.0944572,-115.2088673,Las Vegas
Mi Tierra Mexican Restaurant,4.0,25,36.1908145,-115.260023,Las Vegas
Cilantros True Mexican Cuisine,4.0,4,36.1455151163,-115.1931956996,Las Vegas
Ohjah Japanese Steakhouse Sushi & Hibachi,4.0,590,36.0334054807,-115.208426028,Las Vegas
Pop Up Pizza,4.0,345,36.172129,-115.146911,Las Vegas
Tamaleria,5.0,5,36.0785072,-115.1025234,Las Vegas
Chuck E Cheese's,4.0,3,36.1697096,-115.1236952,Las Vegas
El Patron Mexican Restaurant & Oyster Bar,3.5,22,36.13884,-115.137903,Las Vegas
"Flippin' Good Chicken, Burgers, Beer",4.0,701,36.1688226288,-115.1402339997,Las Vegas
Dakao Sandwiches,4.0,252,36.1265771332,-115.2195137078,Las Vegas
A & K Chinese Restaurant,4.5,12,36.1260924374,-115.2180490656,Las Vegas
what's Crepe,4.5,184,36.114389,-115.2810620135,Las Vegas
Nightlife Tours,3.5,6,36.101643,-115.131625,Las Vegas
Walmart,1.5,57,36.1647854946,-115.0633167776,Las Vegas
Tacos Tijuana,3.5,286,36.1002088852,-115.1151449348,Las Vegas
Dandelion Small,4.5,3,36.1214554595,-115.1699244976,Las Vegas
La Reyna Mexican Restaurant & Mariscos,3.5,27,36.1761131,-115.0634322,Las Vegas
Farmer Boys,4.0,80,36.202835,-115.1198268,Las Vegas
Joy's Teaspoon,5.0,4,35.9987358,-115.1592718,Las Vegas
In-N-Out Burger,4.0,473,36.1448187,-115.1805739,Las Vegas
Starbucks,2.5,91,36.124931235,-115.1725014127,Las Vegas
Starbucks,2.0,64,36.093274,-115.175986,Las Vegas
Pho Nhu  Y,2.0,8,36.125908,-115.197904,Las Vegas
Passion Hookah Restaurant & Lounge,3.5,17,36.127826,-115.224681,Las Vegas
Hypnotic Cabaret,1.0,3,36.131352,-115.158799,Las Vegas
KA by Cirque Du Soleil,4.0,1997,36.102917,-115.17,Las Vegas
Mariano's Pupusas Bahai Centroamerica,4.0,9,36.1594111709,-115.2085999399,Las Vegas
MGM Grand Hotel,3.0,4424,36.1022507,-115.1699679,Las Vegas
Ray's Pizzeria and Restaurant,2.5,14,36.1714276,-115.2450798,Las Vegas
Joes Seafood Prime Steak & Stone Crab,4.5,2820,36.119098,-115.173656,Las Vegas
The LINQ Promenade,4.0,354,36.1177109678,-115.1718506635,Las Vegas
The Martini,4.0,285,36.1571926,-115.2930234,Las Vegas
Four Queens Hotel & Casino,3.0,624,36.169744,-115.143393,Las Vegas
Taiwan Kitchen,3.5,16,36.1265774,-115.2259262,Las Vegas
Los Tacos,4.0,431,36.1440859,-115.1943448,Las Vegas
Jin's Kitchen and Club,3.5,25,36.1273052,-115.2243,Las Vegas
XO Liquor,2.0,5,36.1146078,-115.2067937,Las Vegas
China One,3.0,259,36.289752,-115.285742,Las Vegas
Pokeman,4.0,218,36.1261578,-115.1891408,Las Vegas
Mariscos El Mariachi,3.0,39,36.1721979927,-115.1156791918,Las Vegas
Win Kee HK BBQ & Noodle 榮記燒味,4.5,149,36.04354,-115.241879,Las Vegas
Fresco Italiano,3.5,200,36.1362575,-115.1512526,Las Vegas
Manila's Best - A Taste of Home,3.5,19,36.1585144,-115.2104754,Las Vegas
Mermaid's Casino,3.5,300,36.17145,-115.145281,Las Vegas
Viva Elvis Cirque du Soleil Official Store @ ARIA,3.5,8,36.124423,-115.146372,Las Vegas
Palazzo Restaurant At Tuscany Hotel & Casino,4.5,4,36.1130507,-115.1606006,Las Vegas
Wing Lei,4.0,349,36.125645,-115.165705,Las Vegas
Dunkin',2.5,143,36.0568222456,-115.2784387602,Las Vegas
Cortez Room,3.5,92,36.1160368623,-115.1924228668,Las Vegas
McDonald's,2.5,116,36.1200822503,-115.1717556005,Las Vegas
Froggies Snow Cone Shack,5.0,9,36.0416367209,-115.1359177753,Las Vegas
Roberto's Tacos,2.0,86,36.2798602,-115.2057484,Las Vegas
é by José Andrés,4.5,370,36.1099462,-115.1753911,Las Vegas
Spicy Pickle,3.5,65,36.006758,-115.116175,Las Vegas
Imsiam Thai Restaurant and Noodle,4.5,64,36.1440225,-115.195896,Las Vegas
Americana,4.5,515,36.2075389,-115.2681541,Las Vegas
Elixir Organic Cafe & Lounge,3.0,72,36.0153561,-115.1185146,Las Vegas
Moe's Southwest Grill,2.5,29,36.0628066,-115.2414949,Las Vegas
Buzios Seafood Restaurant,3.5,103,36.117433,-115.187379,Las Vegas
Starbucks,3.0,25,36.08235672,-115.1377563,Las Vegas
D' Pinoy Joint,3.5,277,36.114964,-115.240881,Las Vegas
Taqueria El Tizon Grill,2.5,7,36.2167809642,-115.2124019712,Las Vegas
FruJuice,4.0,27,36.0673234,-115.0416159,Las Vegas
Putters on Pecos,5.0,4,36.0730954032,-115.0997029778,Las Vegas
Winchell's Pub & Grill,4.0,175,36.0566243924,-115.1636807419,Las Vegas
Terribles Herbst,2.0,7,36.1077034,-115.2978022,Las Vegas
Caramel Bar & Lounge,3.5,99,36.1299691053,-115.1501485503,Las Vegas
Rosemary's Restaurant,4.5,324,36.1427696,-115.2692867,Las Vegas
Rise & Shine : A Steak & Egg Place,4.0,974,36.1144185,-115.3065849,Las Vegas
Parasol Up / Parasol Down,4.0,463,36.1264176498,-115.166443448,Las Vegas
Port of Subs,3.0,24,36.1616956,-115.1732142,Las Vegas
Lobby Bar,4.0,6,36.0113639832,-115.1741867065,Las Vegas
Dutch Bros Coffee,4.5,913,36.1002577,-115.1119976,Las Vegas
ABX American Burger Works,3.5,54,36.0984220246,-115.1752584378,Las Vegas
Backstage Bar & Billiards,3.5,84,36.1685468207,-115.1394459786,Las Vegas
Yaw Farm Coffee Roaster,5.0,23,36.1593380833,-115.251672864,Las Vegas
Sweet Envy,4.0,10,36.1181779,-115.1713151,Las Vegas
Amanta Real Thai Food,3.5,12,36.1250314,-115.208013,Las Vegas
Liquid Pool Lounge,3.0,187,36.1067475377,-115.1786890999,Las Vegas
Five Star Tavern,2.5,15,36.2108128,-115.2955404,Las Vegas
Morettis Eatery,4.0,11,36.130323,-115.276372,Las Vegas
World's Greatest Rock Show,4.5,26,36.1474086,-115.1553903,Las Vegas
Just Vapin',4.5,28,36.1439561037,-115.1954621997,Las Vegas
Baccarat Lounge,3.5,51,36.1126859306,-115.1760007608,Las Vegas
Hue-Thai,3.5,353,36.125587,-115.211199,Las Vegas
Ding Tea Las Vegas,4.0,224,36.1254098,-115.2052654,Las Vegas
Simon Kitchen and Bar,4.0,13,36.1100828,-115.1538714,Las Vegas
Le Cafe Ile St. Louis,3.0,579,36.1125414,-115.170982,Las Vegas
Chill Haus,4.5,160,36.2780439,-115.2871386,Las Vegas
Mack Ribz BBQ & Louisiana Fried Chicken,3.5,3,36.128998,-115.137672,Las Vegas
Book & Stage,4.0,57,36.1099363332,-115.1745201122,Las Vegas
The Tap House,4.0,149,36.1588969875,-115.2182557393,Las Vegas
Baja Fresh,2.5,13,36.1566045,-115.0621835,Las Vegas
Eliseevsky Restaurant,4.0,8,36.1148713,-115.2066735,Las Vegas
Espresso King Kafe 2,3.0,4,36.168754,-115.15736,Las Vegas
Walgreens,4.0,179,36.1231395999,-115.1703640823,Las Vegas
IHOP,2.5,96,36.1910583,-115.30626,Las Vegas
Life Cafe,3.5,10,36.1581511387,-115.3277724847,Las Vegas
Walgreens,3.5,3,36.1373,-115.135556,Las Vegas
Denny's,3.0,124,36.0198206582,-115.1180579513,Las Vegas
Kaba Curry,4.0,92,36.125587,-115.211199,Las Vegas
Hungry Howie's Pizza,3.5,96,36.2757612,-115.1804399,Las Vegas
Fat Daddys Ice Cream Truck,4.5,9,36.0809667,-115.2244853,Las Vegas
Capriotti's Sandwich Shop,3.5,142,36.1170337131,-115.0904042894,Las Vegas
Shawarma House,4.5,541,36.2384709,-115.2245316,Las Vegas
Heidi's Brooklyn Deli,3.5,44,36.1587715,-115.2111012,Las Vegas
Smart & Final Extra!,3.0,21,36.158581,-115.20011,Las Vegas
Dairy Queen Orange Julius,2.5,15,36.163627,-115.158037,Las Vegas
Le Cirque,4.5,848,36.1134402089,-115.1752757668,Las Vegas
The Walking Gourmet,3.5,9,36.178071,-115.241635,Las Vegas
Restaurante Guadalajara,5.0,4,36.190844065,-115.0624061587,Las Vegas
Jjanga Sushi & Bar,4.5,97,36.1148242,-115.1605225,Las Vegas
Livewire Karaoke,4.5,7,36.135635,-115.2304131,Las Vegas
Fresh Cup,4.0,124,36.1266479492,-115.225189209,Las Vegas
7-Eleven,4.0,4,36.1002547977,-115.225815028,Las Vegas
Haggen Food & Pharmacy,1.5,20,36.1620104434,-115.2889369847,Las Vegas
Salvatore's,4.0,70,36.1691517,-115.2913521,Las Vegas
Kitchen Table Squared,4.0,305,36.0844541002,-115.2932036082,Las Vegas
Vid Noodles,4.0,8,36.0422862321,-115.1217298955,Las Vegas
Pam & Fam Forkin’ Good Grub,4.5,15,36.1143662137,-115.1371002201,Las Vegas
Strip Liquor,4.0,17,36.1314967,-115.1645622,Las Vegas
Viva El Taco Express,4.0,57,36.1580146443,-115.0463920087,Las Vegas
Canonita,4.0,1016,36.1220157,-115.1696498,Las Vegas
Catalina Island Bar,3.5,9,36.0113116,-115.1747074,Las Vegas
PizzaRev,4.0,664,36.059693,-115.242223,Las Vegas
Golden Gate Hotel & Casino,3.0,456,36.1712504731,-115.146263887,Las Vegas
Wendy's,2.0,9,36.1031536327,-115.1723153517,Las Vegas
Roberto's Taco Shop,3.5,21,36.1657843,-115.0626811,Las Vegas
Maggiano's Little Italy,4.0,1681,36.127783,-115.168968,Las Vegas
Reliable Delivers Courier Service,5.0,3,36.200929,-115.258865,Las Vegas
Olives,4.0,1773,36.113933,-115.174139,Las Vegas
Castle Coffee,2.0,6,36.0989089607,-115.1755571365,Las Vegas
Two Bald Brothers,4.0,29,36.1674011,-115.1394534,Las Vegas
Buffet At Asia,3.0,523,36.1447113,-115.2422221,Las Vegas
Cajun Crawfish,3.0,24,36.1265135,-115.1912658,Las Vegas
Adam's Ribs,3.5,6,36.1145538,-115.3075865,Las Vegas
Starbucks,4.5,6,36.240253,-115.209167,Las Vegas
Poke&Go,4.5,27,36.166302,-115.144482,Las Vegas
Subway Restaurants,2.5,6,36.1314272528,-115.0648344363,Las Vegas
Terrace Afterhours,5.0,11,36.0801676,-115.1827558,Las Vegas
Young's Hawaiian Style Kitchen,4.5,12,36.2183313,-115.2081814,Las Vegas
SkinnyFATS,4.5,337,36.1493334,-115.3330934,Las Vegas
7-Eleven,2.0,4,36.1294593,-115.1456022,Las Vegas
Mark Rich's New York Pizza & Pasta,3.0,103,36.2710367,-115.267937,Las Vegas
Samurai Japanese BBQ and Grill,4.5,7,36.1237099,-115.2073495,Las Vegas
Pancho's,3.5,800,36.1454176827,-115.3342351429,Las Vegas
M&M's World,4.0,912,36.1035296,-115.1723424,Las Vegas
Sweet Poké,4.5,198,36.0211543,-115.1191482,Las Vegas
OMD Official Music District,3.0,4,36.142244,-115.1423178,Las Vegas
Rachel's Kitchen,4.0,387,36.1699021,-115.1395318,Las Vegas
El Alacran De Durango,3.5,11,36.1223438,-115.1907835,Las Vegas
Dottys,3.0,5,36.0848256419,-115.3057811631,Las Vegas
Einstein Bros Bagels,3.5,133,36.2837875042,-115.287225086,Las Vegas
Smith's Food & Drug Centers,2.5,49,36.2171685,-115.2406939,Las Vegas
Longhorn Hotel & Casino,3.0,192,36.1073051952,-115.0593910824,Las Vegas
Allegro,3.5,519,36.127858,-115.165969,Las Vegas
Cipriani Las Vegas,3.5,97,36.127124,-115.1648303,Las Vegas
Other Mama,4.5,680,36.1229130301,-115.2799369767,Las Vegas
Carousel Bar,2.5,13,36.124423,-115.146372,Las Vegas
Wet Republic Ultra Pool,3.5,720,36.1022507,-115.1699679,Las Vegas
El Taco Feliz,3.5,104,36.115064,-115.2055433,Las Vegas
Sharetea,4.0,100,36.1271159,-115.1970726,Las Vegas
Anything U Want Delivery Service,4.5,114,36.0357492,-115.1533426,Las Vegas
Einstein Bros Bagels,3.5,97,36.143345,-115.207519,Las Vegas
Payless Pizza,2.5,12,36.1669449,-115.205034,Las Vegas
Casa Tlaquepaque,3.5,53,36.1742617,-115.0685159,Las Vegas
Rollin' Pizza Pies,4.0,8,36.1435717,-115.1247266,Las Vegas
Nathan's Famous,3.0,118,36.095424,-115.175922,Las Vegas
Health Hut,4.5,6,36.159448,-115.24542,Las Vegas
EL Asadero Grill,4.5,3,36.1743,-115.083438,Las Vegas
Carlo's Bakery,3.0,1198,36.123034,-115.17019,Las Vegas
Red Hookah Lounge,3.0,14,36.1009153,-115.1027506,Las Vegas
Larry's Great Western Meats,4.0,132,36.1667702,-115.1931697,Las Vegas
Taco Bell,2.0,48,36.10006,-115.29728,Las Vegas
Colonial Cigar Lounge,4.5,7,36.1433508319,-115.2193120122,Las Vegas
Pizza Hut,2.0,78,36.1087372284,-115.2781378432,Las Vegas
Fresh & Easy,4.5,29,36.2636522,-115.2575351,Las Vegas
Nkem African Caribbean Market,4.5,3,36.124193,-115.1377661,Las Vegas
Ketchup Premium Burger Bar,3.0,367,36.1099493066,-115.1687445258,Las Vegas
Lanai Express,3.0,114,36.1709271,-115.1431516,Las Vegas
Broadway Pizzeria,4.5,8,36.1437655,-115.2690556,Las Vegas
Ohana Hawaiian BBQ,4.0,108,36.044477535,-115.244002752,Las Vegas
Tahoe Springs,3.0,66,36.1366116,-115.1854422,Las Vegas
Cafe Derbi,3.5,30,36.1154263,-115.2221234,Las Vegas
Chef Matt's Meals,4.5,14,36.0768235,-115.1015041,Las Vegas
SUZUYA Patisserie,4.5,587,36.0569792,-115.2801062,Las Vegas
Steiner's,4.0,143,36.2190603,-115.2769519,Las Vegas
Fazoli's,3.5,51,36.183767,-115.308703,Las Vegas
Texas Meltz,4.5,227,36.1449547,-115.2051559,Las Vegas
