Razzle's,"Bars, Sports Bars, Restaurants, Nightlife, American (Traditional), Pool Halls",39,OH,3.0,41.373874,-81.945803,Olmsted Township,39
The Woodshed Restaurant,"Steakhouses, American (New), American (Traditional), Restaurants",39,NC,3.0,35.358043,-81.095126,Stanley,39
Barley Jacks Pizza,"Restaurants, Burgers, Pizza, Sandwiches",37,OH,4.0,41.237826,-81.8787351,Brunswick Hills,37
Le Tequila Bar,"Nightlife, Mexican, Restaurants, Bars",37,QC,3.5,45.4748309,-73.5871042,Saint-Henri,37
Copper Branch,"Vegan, Restaurants, Breakfast & Brunch, Gluten-Free, Vegetarian",36,ON,4.5,43.9579968,-78.960699,Brooklin,36
Needle Rock Kitchen and Tap,"Bars, Pizza, Restaurants, Sandwiches, Nightlife, American (New), Cocktail Bars, Wraps",36,AZ,4.0,33.746873,-111.702802,Rio Verde,36
Norval Pancake Factory,"Breakfast & Brunch, Restaurants",36,ON,3.0,43.6543162,-79.9081194,Halton Hills,36
Belsito Trattoria,"Pizza, Restaurants, Italian, Mediterranean",35,ON,4.5,43.842441,-79.6263072,Kleinburg,35
C & C Kitchen,"Sandwiches, Breakfast & Brunch, Restaurants, Delis, Food, Cafes, Coffee & Tea",35,IL,4.5,40.3106540911,-88.1585830406,Rantoul,35
Drums N Flats,"Beer, Wine & Spirits, American (Traditional), Canadian (New), Food, Nightlife, Restaurants, Bars",35,ON,3.0,43.7351127,-79.4201862,North Toronto,35
Dos Coronas,"Mexican, Salad, Restaurants",34,OH,4.0,41.1577649,-81.2541719,Ravenna,34
Doce Taqueria,"Food, Restaurants, Tacos, Food Trucks, Mexican",34,PA,3.5,40.5274384,-80.0057783,McKnight,34
Pizza Hut,"Restaurants, Pizza, Italian, Chicken Wings",34,NV,2.5,36.0121568548,-114.964666,San Antonio,34
South St. Burger,"Restaurants, Burgers",33,AB,3.5,51.201230335,-113.9957317513,Rocky View,33
Pizza Hut,"Chicken Wings, Pizza, Italian, Restaurants",33,CO,2.0,39.5944569,-104.9265826,Centennial,33
Vagabond Food truck,"Food Trucks, Sandwiches, Caterers, Event Planning & Services, Restaurants, Food, Street Vendors",33,PA,3.5,40.2692367,-79.8897706,Elizabeth,33
Penn Murry,"Bars, American (Traditional), Pizza, Nightlife, Restaurants",33,PA,4.0,40.4195431547,-79.6524592564,Export,33
Johnny's Fine Italian Dining,"Restaurants, Salad, Soup, Italian, American (Traditional)",33,PA,3.0,40.3927887,-79.8100605,Wilmerding,33
Elrama Tavern,"Burgers, Sandwiches, Nightlife, Bars, Restaurants, Beer, Wine & Spirits, Pubs, Food",32,PA,4.5,40.2537131,-79.9254011,Elrama,32
Lowesville Cafe,"Breakfast & Brunch, Cafes, Restaurants",32,NC,4.0,35.408161,-81.011799,Lowesville,32
Mon Village Restaurant,"Pubs, Bars, Nightlife, Canadian (New), Restaurants",32,QC,4.0,45.436635,-74.175106,Saint-Lazare,32
Americano,"Beer, Wine & Spirits, Cocktail Bars, Nightlife, Food, Bars, American (New), Restaurants, Modern European",32,OH,4.0,41.5542111,-81.6075531,Bratenahl,32
Steak ’n Shake,"Diners, American (New), Burgers, Restaurants, Fast Food, American (Traditional), Breakfast & Brunch",32,OH,1.5,41.4098963,-81.6187157482,Garfield Heights,32
Asian Cafe,"Thai, Chinese, Restaurants",32,PA,4.0,40.539151,-79.961829,Shaler Township,32
Como Pizzeria,"Breakfast & Brunch, Restaurants, Pizza",32,QC,4.0,45.411674,-73.492654,La Prairie,32
Italian Village Pizza,"Restaurants, Pizza",32,PA,3.5,40.5300371,-80.0096644,Mcknight,32
Dos Coronas - Sagamore Hills,"Mexican, Restaurants",31,OH,3.5,41.315106,-81.553946,Sagamore Hills,31
Mr. Wonderful's Chicken & Waffle,"Chicken Shop, Caterers, Restaurants, Event Planning & Services",31,OH,3.5,41.415783,-81.566325,Maple Heights,31
Tano's Pizza,"Restaurants, Italian, Pizza",31,WI,3.5,43.1134229,-89.6499845,Cross Plains,31
Hole-E-Burger Bar,"Restaurants, Burgers",31,ON,4.0,43.8587057,-79.7101451,Bolton,31
Annina's Bakeshop and Catering,"Burgers, Sandwiches, Restaurants, Food, Barbeque, Pizza",31,ON,4.5,44.0371607,-79.1962325,Goodwood,31
Yoli's Cucina and Crafthouse,"Restaurants, Italian, Pizza",31,PA,4.0,40.3099858,-79.9160563,Jefferson Hills,31
Souvlaki 7,"Mediterranean, Greek, Restaurants",31,QC,4.5,45.8943602,-74.1578834,Saint-Sauveur,31
Cestone's Pizza,"Pizza, Restaurants",30,PA,4.0,40.4308155,-80.0095718,Mount Washington,30
Bamboo Republic Asian Cuisine,"Asian Fusion, Restaurants, Chinese",30,PA,4.5,40.5786181951,-79.7680272866,Arnold,30
Beckham's B&M Bar-B-Que,"Barbeque, Restaurants",30,OH,2.0,41.3661805,-81.5098796,Oakwood,30
Gil's Cafe,"Restaurants, American (New)",30,PA,3.5,40.2909535,-79.9973014,Library,30
Jack Astor's Bar & Grill,"Nightlife, Canadian (New), Bars, Pubs, Burgers, American (Traditional), Restaurants, Sports Bars",29,QC,3.0,45.4912186491,-73.4778727759,Greenfield Park,29
Zala's Cafe,"Gastropubs, Restaurants, Cafes",29,PA,4.5,40.2634362,-79.715207,Herminie,29
Klondike,"International, Italian, Steakhouses, Restaurants",29,QC,2.0,45.4033441,-73.9518165,Sainte-Anne-de-Bellevue,29
Pizza Hut,"Fast Food, Pizza, Restaurants, Italian, Chicken Wings",29,WI,1.5,43.7518872084,-87.7482945174,Sheboygan,29
Food Truck Caravan and Events,"Food, Food Trucks, Caterers, Event Planning & Services, Nightlife, Restaurants, Food Court",28,AZ,4.0,33.8333716,-111.9507042,cave creek,28
Old Village Grill,"Mediterranean, Greek, Restaurants",28,PA,4.0,40.4841701066,-79.8151795914,Penn Hills,28
Buffet des Continents,"Restaurants, Buffets",28,QC,3.0,45.759381549,-74.0218477566,St-Jerome,28
Burger King,"Restaurants, Burgers, Fast Food, Hot Dogs",28,CA,3.0,33.4870787575,-112.3632881024,Oakland,28
Panera Bread,"Restaurants, Soup, Bagels, Sandwiches, Salad, Breakfast & Brunch, Food, Bakeries",28,OH,2.0,41.4135825,-81.3398024,Bainbridge Township,28
Sucrerie de la Montagne,"Restaurants, Specialty Food, Canadian (New), Food",28,QC,3.5,45.4545429992,-74.3057589083,Rigaud,28
Marado Sushi,"Restaurants, Sushi Bars, Japanese, Seafood",27,ON,4.0,43.8059446,-79.4209991,Thornhil,27
Red Bowl Asian Bistro,"Restaurants, Italian, Seafood, Specialty Food, Ethnic Food, Asian Fusion, Food, Imported Food",27,NC,3.0,34.937873,-80.837646,Indian land,27
Pizza Hut,"Restaurants, Chicken Wings, Italian, Pizza",27,VA,1.5,37.2616057457,-77.3254377349,Hopewell,27
Como Pizzeria,"Pizza, Restaurants",27,QC,4.5,45.382763,-73.5422322838,Delson,27
1812 Grillhouse,"Southern, Restaurants, Chicken Wings, Comfort Food",27,ON,4.0,44.0396459,-79.6633271,Bradford West Gwillimbury,27
Viana,"Portuguese, Restaurants",27,QC,4.5,45.4366637,-73.6152847,LaSalle,27
Market District Express,"Bakeries, Restaurants, Department Stores, Drugstores, Delis, Breakfast & Brunch, American (Traditional), Fashion, Grocery, Food, Shopping",27,PA,3.5,40.3039154,-80.0966031,Mcmurray,27
Chez Ma Tante,"Hot Dogs, Poutineries, Restaurants",27,QC,4.0,45.57946,-73.6438685,Montreal-Nord,27
Hello Bistro,"Restaurants, Burgers, American (New), Salad",27,PA,3.5,40.4376313,-79.7668945,PIttsburgh,27
World Famous Iron Horse Saloon,"Bars, Nightlife, Event Planning & Services, Fish & Chips, Restaurants, Caterers",27,OH,2.5,41.387421,-81.156408,Troy Township,27
Wingstop,"Chicken Wings, Restaurants",26,OH,4.5,41.7104916,-81.3605613,Mentor On The Lake,26
Starbucks,"Restaurants, Coffee & Tea, Food",26,PA,3.5,40.617179,-80.094049,Franklin Park,26
Emilia's Garden,"Restaurants, American (New), Italian",26,PA,4.0,40.5465099,-79.8204475,Cheswick,26
White Tank Library,"Restaurants, Public Services & Government, Pizza, Libraries",25,AZ,5.0,33.5669749,-112.4977823,Waddell,25
La Belle et La Boeuf,"Sports Bars, American (Traditional), Nightlife, Canadian (New), Burgers, Bars, Restaurants",25,QC,3.5,45.599674,-73.563674,Anjou,25
Rotisseries Benny,"Barbeque, Restaurants",25,QC,4.5,45.4763534,-73.4450414,Saint-Hubert,25
Pioneers Pizza,"Italian, Restaurants, Pizza, Food Delivery Services, Food, Chicken Wings, Sandwiches, Burgers",25,ON,4.0,43.7868606,-79.2584838,Scarobrough,25
IKEA,"Restaurants, Mattresses, Furniture Stores, Shopping, Home & Garden, Kitchen & Bath",25,QC,4.0,45.57263,-73.401138,Boucherville,25
Wendy's,"Fast Food, Burgers, Restaurants",25,OH,1.0,41.5210219,-81.5347328,S.Euclid,25
Aryana,"Restaurants, Afghan",25,QC,4.5,45.504328,-73.81847,Dollard-des Ormeaux,25
Pangea,"Asian Fusion, Restaurants, American (New)",24,PA,4.0,40.4514177,-79.9340951,Shadyside,24
R & B's Pizza Place,"Pizza, Restaurants",24,PA,4.0,40.4941512,-80.0532965,Bellvue,24
Copper Kettle Pub,"Restaurants, Nightlife, Bars, Pubs",24,ON,4.0,43.6701714779,-79.9256576226,Glen Williams,24
Buffet Des Continents,"Restaurants, Buffets",24,QC,3.0,45.7306442686,-73.6743764798,Mascouche,24
Dic Ann's,"Fast Food, Burgers, Restaurants",24,QC,4.0,45.5911236,-73.6379367,Montréal-Nord,24
Big Jim's Roadhouse,"Restaurants, American (Traditional)",24,PA,3.5,40.2999523986,-80.1524734497,Hendersonville,24
R-Time At Rene's,"Nightlife, Restaurants, Cocktail Bars, Mexican, Beer, Wine & Spirits, American (Traditional), Bars, Lounges, Food, Italian, Seafood",23,PA,4.0,40.3829966,-79.8102765,East Mc Keesport,23
Jake & Sons Pizzeria,"Pizza, Restaurants",23,PA,3.5,40.4181914,-79.8485484,Forest Hills,23
Pho Thanh,"Vietnamese, Restaurants",23,QC,3.5,45.5031769,-73.8165891,Dollard-Des-Ormeaux,23
The Sundae Shop,"Restaurants, Burgers, Food, Ice Cream & Frozen Yogurt",23,NC,4.5,35.2512288,-80.5006669,Midland,23
Grande Pizza,"Restaurants, Pizza",23,PA,2.5,40.332425364,-79.7418295507,North Huntington,23
Popeyes Louisiana Kitchen,"Restaurants, Fast Food, Chicken Wings",23,NV,3.0,36.235882,-115.049336,Nellis AFB,23
Pizza Hut,"Pizza, Restaurants, Italian, Chicken Wings",23,PA,1.5,40.4163101361,-79.8485054076,Forest Hills,23
Red Onion,"Breakfast & Brunch, Restaurants, Fast Food, American (Traditional)",23,ON,2.5,43.7731486753,-79.8783351505,Caledon,23
Scene75 Entertainment Center,"Arcades, Go Karts, Active Life, Restaurants, Arts & Entertainment",23,PA,3.0,40.4281769,-79.8858574,Edgewood,23
The Pub in the Park,"American (New), Bars, Pubs, Restaurants, American (Traditional), Sports Bars, Irish Pub, Nightlife",23,PA,4.5,40.421368,-79.8975577,Swissvale,23
Noire et Blanche,"Brasseries, Restaurants",22,QC,4.5,45.5581821585,-73.8942401451,Saint-Eustache,22
Cappuccino Bakery,"Restaurants, Bakeries, Italian, Food",22,ON,3.0,43.9022007,-79.6527885,Nobleton,22
Picasso Pizza & Pasta,"Food, Pasta Shops, Italian, Specialty Food, Mediterranean, Salad, Restaurants, Pizza",22,PA,3.5,40.4764453524,-80.1007610438,Kennedy Township,22
Mancini's Bakery,"Bakeries, Food, Restaurants",22,PA,5.0,40.4712749,-80.0709607,Mckees Rocks,22
Lakeside Coffee,"Sandwiches, Restaurants, Salad, Coffee & Tea, Food",22,NY,4.5,44.9931808,-73.3641541,Rouses Point,22
L'Oeufrier,"Restaurants, Food, Breakfast & Brunch",22,QC,3.0,45.4530554196,-73.6454838368,Montreal-West,22
Eat'n Park,"Restaurants, American (Traditional), Diners, Breakfast & Brunch",22,OH,3.5,41.6042711,-81.4398915,Erie,22
Kings,"American (Traditional), Restaurants, Burgers, Breakfast & Brunch",21,PA,3.0,40.5130698,-80.1332183,Neville Island,21
Coco Loco,"Breakfast & Brunch, Restaurants",21,QC,4.5,45.5943759141,-73.7870946828,Ste-Rose,21
Allô Mon Coco,"Restaurants, Breakfast & Brunch",21,QC,3.5,45.4490469304,-73.6093147362,La Salle,21
Denny's,"Specialty Food, Fast Food, American (Traditional), Fruits & Veggies, Restaurants, Diners, Food, Breakfast & Brunch",21,OH,3.5,41.1368463,-81.798726,Medina Township,21
Elwood's Pub,"Bars, Food, Nightlife, American (Traditional), Pubs, Beer, Wine & Spirits, Restaurants, Gastropubs",21,PA,4.5,40.5892428,-79.8279636,Rural Ridge,21
Les Tetes De Cochon,"Breakfast & Brunch, Food, Steakhouses, Butcher, French, Gastropubs, Restaurants, Brasseries",21,QC,4.0,45.9485823,-74.1297092,Sainte-Adèle,21
Estérel Resort,"Day Spas, Hotels & Travel, Beauty & Spas, Active Life, Resorts, Canadian (New), Golf, Event Planning & Services, Restaurants, Hotels",21,QC,3.5,46.0356362,-74.0262889,Estérel,21
Basha 21,"Middle Eastern, Restaurants",20,PA,4.5,40.4363881393,-79.9227545239,Squirrel Hill,20
Wendy's,"Fast Food, Restaurants, Burgers",20,SC,1.5,34.9345702,-80.8365246,Ft.Mill,20
Frankie's Italian Kitchen,"Pizza, Sandwiches, Caterers, Restaurants, Event Planning & Services, Italian",20,PA,5.0,40.3047248,-80.1213994,Lawrence,20
Jersey Mike's Subs,"Restaurants, Sandwiches, Fast Food, Delis",20,PA,4.5,40.263616,-80.131061,Peters (Township Of),20
Pink Pig BBQ,"Barbeque, Restaurants, Burgers, American (Traditional)",20,IL,3.5,40.1116454162,-87.9590088889,Ogden,20
The Schomberg Pub & Patio,"Canadian (New), Bars, Restaurants, American (Traditional), Pubs, Nightlife, Italian",19,ON,4.0,44.0025483,-79.6835148,King,19
Wendy's,"Restaurants, Burgers, Fast Food",19,OH,2.0,41.5010333,-81.5634775,Cleveland Hts.,19
Around Back Cafe,"Restaurants, Bars, Chicken Wings, Sandwiches, Nightlife, Seafood, Burgers",19,PA,3.0,40.5818773,-79.710627,Lower Burrell,19
Brighton Hot Dog Shoppe,"Hot Dogs, Restaurants",19,PA,3.5,40.5212671,-80.2197775,Moon TWP,19
Starbucks,"Food, Restaurants, Coffee & Tea",19,OH,3.5,41.431421,-81.392264,Chargrin Falls,19
Wild Rice,"Asian Fusion, Restaurants",19,PA,4.0,40.4008043,-80.0317822,Allentown,19
El Toro,"Restaurants, Mexican",19,IL,3.5,40.1112277,-88.0414944,Saint Joseph,19
Wendy's,"Burgers, Fast Food, Restaurants",18,OH,1.5,41.5231925,-81.4392506,Mayfield Hts.,18
Hills Restaurant,"Diners, Breakfast & Brunch, Restaurants, American (Traditional)",18,PA,4.0,40.2072173,-79.9407587,New Eagle,18
Angelo's II,"Restaurants, American (Traditional), Italian, Nightlife, Lounges, Pizza, Bars",18,PA,4.0,40.202753878,-79.9251334914,Monongahela,18
L'Oeufrier,"Breakfast & Brunch, Restaurants",18,QC,4.0,45.5822803,-73.7061841,Vimont,18
Burger King,"Restaurants, Fast Food, Burgers",18,OH,1.5,41.5203993,-81.4542728,Mayfield Hts,18
Bistro 1843,"Restaurants, French, Bistros, Cafes",18,QC,4.5,45.4885377,-73.8756683,L'Île-Bizard,18
Avling Kitchen & Brewery,"Restaurants, Food, Breweries, Brewpubs",18,ON,4.5,43.6616012,-79.3381067,Leslieville,18
Homestead Steaks,"Seafood, Restaurants, Burgers, Food, Seafood Markets, Grocery, Steakhouses, Specialty Food, Meat Shops",18,NE,1.5,36.067414457,-115.0410128385,Omaha,18
Pizza Vimont,"Restaurants, Pizza, Fast Food",18,QC,4.0,45.5982208,-73.7239753,Vimont,18
Restaurant Phuket,"Thai, Restaurants, Asian Fusion, Sushi Bars",18,QC,4.0,45.5773657,-73.5980355,Saint-Leonard,18
Fourquet Fourchette,"Restaurants, Beer, Wine & Spirits, Food, French",18,QC,4.5,45.4477944,-73.2792462,Chambly,18
North Star Restaurant,"Restaurants, Pizza, American (Traditional)",18,PA,3.5,40.431379,-80.262913,McDonald,18
Antojitos Guayabitos,"Mexican, Restaurants, Food Trucks, Food, Seafood",17,NV,2.5,36.1782825,-115.0615657,Sunrise Manor,17
Yoko Sushi Lounge,"Restaurants, Sushi Bars",17,QC,3.5,45.575653,-73.584299,St Leonard,17
La Belle & la Boeuf,"Comfort Food, Poutineries, Restaurants, Burgers",17,QC,4.0,45.5057439582,-73.3768551455,St-Bruno-de-Montarville,17
Pizza Mia,"Restaurants, Italian",17,QC,4.0,45.4799419,-73.577191,Communauté-Urbaine-de-Montréal,17
Shoeless Joe's Sports Grill - Whitby,"Canadian (New), Bars, Sports Bars, Restaurants, Wigs, Beer Bar, Chicken Wings, Burgers, Nightlife, Shopping",17,ON,2.5,43.869696,-78.912635,Whiitby,17
Wendy's,"Burgers, Fast Food, Restaurants",17,OH,2.0,41.5380238,-81.497616,Richmond Hts.,17
Copper Branch,"Gluten-Free, Restaurants, Vegan, Vegetarian, Breakfast & Brunch",17,QC,4.0,45.5067531656,-73.6625331268,Ville Mont-Royal,17
Famiglia & Co.,"Restaurants, Italian",17,QC,3.0,45.4466980116,-73.8522999752,Beaconsfield,17
Wendy's,"Fast Food, Restaurants, Burgers, Hot Dogs",17,OH,1.0,41.3692811,-81.8046083,Middleburg Hts.,17
The Kirtland Diner,"Diners, Restaurants",16,OH,3.5,41.621002,-81.3585984,kirtland,16
Wok Box,"Chinese, Restaurants, Japanese",16,ON,2.5,43.4837976031,-79.7170214578,Oshawa,16
Escudo Express,"Restaurants, Portuguese",16,QC,5.0,45.6187961242,-73.8142717257,Boisbriand,16
A Taste of Soul,"Restaurants, Soul Food",16,NC,4.0,35.4828494,-80.9947137,Westport,16
McDonald's,"Restaurants, Food, Burgers, Coffee & Tea, Fast Food",16,OH,1.5,41.3676995787,-81.510207653,Oakwood Village,16
Pho Kim Vy,"Vietnamese, Restaurants",16,AB,3.0,51.0867628,-114.1295389,Northwest Calgary,16
Paoli Pub & Grill,"Bars, Pubs, Restaurants, American (Traditional), Nightlife",16,WI,4.5,42.9291245,-89.5259126,Belleville,16
Bidon Taverne Culinaire,"Gastropubs, Comfort Food, Restaurants, Canadian (New)",16,QC,4.0,45.5029087223,-73.5132517953,Saint-Lambert,16
Twisted Fork,"Canadian (New), Restaurants",16,ON,3.5,44.1359331,-79.310353,Mount Albert,16
Pasquale's Pizzeria,"Pizza, Restaurants",16,PA,4.0,40.3565449,-79.896124,Dravosburg,16
Paoli Local Foods,"Cafes, Restaurants, Food, Grocery",16,WI,3.5,42.9290011,-89.5260672,Belleville,16
Restaurant Shoji,"Restaurants, Sushi Bars",16,QC,4.0,45.4774574,-73.4762194,Saint-Lambert,16
McDonald's,"Food, Fast Food, Coffee & Tea, Burgers, Restaurants",16,PA,1.0,40.3842109294,-79.8632582277,Duquesne,16
Puerto Vallarta,"Mexican, Seafood, Restaurants",16,NC,4.5,35.0848352268,-80.634331394,Lake Park,16
Philo Tavern,"American (Traditional), Restaurants",16,IL,3.0,40.006779,-88.158218,Philo,16
Tatlows Broiler Bar,"Beer, Wine & Spirits, Canadian (New), Breakfast & Brunch, Bars, Restaurants, American (Traditional), Food, Nightlife",16,ON,4.5,44.1254739657,-79.5107264822,River Drive Park,16
Kar Hing,"Restaurants, Chinese",15,PA,4.0,40.4083938599,-79.8406982422,East Pittsburgh,15
McDonald's,"Restaurants, Fast Food, Food, Burgers, Coffee & Tea",15,WI,1.5,43.2498818862,-89.3754141033,Deforest,15
Jack Beagles,"Burgers, Pubs, Bars, Nightlife, Restaurants, Hot Dogs",15,NC,3.5,35.2966135,-81.0161149,Mt Holly,15
Millers of Mantua,"Restaurants, American (Traditional)",15,OH,4.0,41.2817859,-81.223671,Mantua,15
The Rail Coal Fire Bistro,"Food, Chicken Wings, Beer, Wine & Spirits, Breakfast & Brunch, Burgers, Restaurants, Pizza, Mediterranean",15,QC,4.5,45.37703,-73.706163,Kahnawake,15
Duke & Devines,"Bars, Nightlife, Irish Pub, Restaurants, Pubs",15,QC,4.0,45.3997886666,-74.027006289,Vaudreuil-Dorion,15
The Barrel Inn,"Event Planning & Services, Hotels, American (Traditional), Restaurants, Hotels & Travel",15,WI,4.5,43.183219,-89.10259,Marshall,15
Chez Gérard,"Restaurants, Hot Dogs, Burgers",15,QC,4.0,45.5762133,-73.7880236,Fabreville,15
Capital Sweet And Samosa,"Desserts, Food, Restaurants, Local Flavor, Halal",15,ON,3.0,43.7082198,-79.3430576,Thorncliffe Park,15
Wendy's,"Fast Food, Burgers, Breakfast & Brunch, Restaurants",15,AZ,3.0,33.439648,-112.026154,Central City,15
Kiyo Sushi,"Restaurants, Japanese, Sushi Bars",15,ON,4.5,43.8946273,-79.4396744,Regional Municipality of York,15
Sonic Drive-In,"Restaurants, Burgers, Food, Ice Cream & Frozen Yogurt, Fast Food",15,PA,3.0,40.2563009232,-80.1521127002,North Strabane Township,15
Restaurant L'ardoise,"Restaurants, Canadian (New)",14,QC,4.5,45.6474493,-73.8401337,Sainte-Thérèse,14
Cheuvront Restaurant,"Restaurants, Cafes",14,AZ,3.5,33.4341939962,-111.999244988,Central City Village,14
Choo Choo's Coffee Shop,"Breakfast & Brunch, Restaurants, Sandwiches, Food, Coffee & Tea",14,OH,4.0,41.2364707,-82.1163809,Lagrange,14
Dockside Bar & Grill,"Food, Restaurants, Nightlife, Pizza, Burgers, Bars, Pubs",14,AB,3.5,51.0518282,-113.8164079,Chestermere,14
Sunny Asian Food,"Food, Herbs & Spices, Specialty Food, Farmers Market, Indian, Food Court, Grocery, Restaurants, International Grocery, Pan Asian",14,OH,4.5,41.386254,-81.4410019,solon,14
The Cedar Kitchen,"Salad, Sandwiches, Burgers, Restaurants",14,ON,4.0,44.0222525,-79.8054496,Tottenham,14
Érablière Charbonneau,"Sugar Shacks, Food, Canadian (New), Grocery, Restaurants",14,QC,4.0,45.353144,-73.154279,Mont-Saint-Grégoire,14
Hungry Bear,Restaurants,14,OH,4.5,41.1684724,-82.0227051,Litchfield,14
Portabello's,"Italian, Restaurants, Pizza, Salad",14,ON,3.5,43.5281393,-79.8373337,Milton,14
Rest-Poutine,"Comfort Food, Restaurants",14,QC,4.5,45.6571466,-73.8540778,Blainville,14
The Melting Pot,"Restaurants, Food, Fondue, American (New), Desserts",14,NV,4.0,36.0265303,-115.1189425,Green Valley,14
Fionn MacCool's Irish Pub,"Nightlife, Beer, Wine & Spirits, Bars, Restaurants, Food, British, Gastropubs, Pubs",14,ON,2.5,43.51025,-79.630191,Clarkson,14
Corner Pub,"Pubs, Nightlife, Bars, Restaurants",14,WI,4.0,43.0802230835,-89.2760620117,Reedsburg,14
Mikes,"Cafes, Food, Desserts, Italian, Restaurants, Pizza, Noodles, Breakfast & Brunch",13,QC,2.5,45.6039251,-72.9856241,Québec,13
Benab Family Restaurant,"Restaurants, Chinese, Caribbean",13,ON,4.0,43.5825247321,-79.6193143353,Mississuaga,13
Buffalo Bill Wings,"Poutineries, Burgers, Fast Food, Chicken Wings, Restaurants",13,QC,2.5,45.484082,-73.628348,Hampstead,13
Amherst Diner,"American (Traditional), Restaurants",13,OH,4.0,41.363109126,-82.2182146087,South Amherst,13
Auburn Inn,"Bars, Beer, Wine & Spirits, Food, American (New), Nightlife, Restaurants",13,OH,3.0,41.3870353699,-81.2162322998,Auburn Twp,13
Domino's,"Pizza, Restaurants, Italian, Sandwiches, Fast Food, Chicken Wings",13,NC,2.5,35.288949,-81.017299,Mt. Holly,13
B&L Country Kitchen,"Breakfast & Brunch, Restaurants",13,ON,4.0,44.092062,-79.132065,Uxbridge,13
49 Street Tavern,"Bars, Nightlife, American (Traditional), Sports Bars, Restaurants, Comfort Food",13,OH,5.0,41.4461488847,-81.656540595,Cuyahoga Heights,13
Babushka's Kitchen,"Food, Polish, Ethnic Food, Restaurants, Specialty Food",13,OH,4.0,41.3109204,-81.5360925,Northfield Center,13
Happy's Pizza,"Seafood, Food, Restaurants, Barbeque, Pizza, Chicken Wings, Italian, Food Delivery Services",13,OH,3.0,41.5292446,-81.5826428,East Cleveland,13
Toi Moi & Café,"Food, Restaurants, Bakeries, Desserts, Coffee & Tea, Breakfast & Brunch",13,QC,4.0,45.6255632854,-73.8040876659,Rosemère,13
Restaurant Chalet Thai,"Thai, Restaurants",13,QC,4.5,45.4033582,-73.9516507,Sainte-Anne-De-Bellevue,13
McDonald's,"Restaurants, Fast Food, Coffee & Tea, Food, Burgers",13,NY,2.0,44.98147,-73.45985,Champlain,13
Boeuf Cochon,"Restaurants, Steakhouses",13,QC,4.5,45.7779745286,-74.0173865835,Saint-Jérôme,13
China Park,"Restaurants, Chinese",13,PA,4.0,40.3264474,-79.8926996,Glassport,13
El Cactus,"Bars, Nightlife, Cocktail Bars, Restaurants, Mexican",13,QC,4.0,45.3615938,-73.7477481,Châteauguay,13
David W Heiney's Dining & Spirits,"American (Traditional), Restaurants",12,WI,4.0,43.1377754,-89.7476905,Black Earth,12
Bâton Rouge Steakhouse & Bar,"Gluten-Free, Italian, Bars, Cocktail Bars, Steakhouses, Seafood, Restaurants, Nightlife",12,QC,3.0,45.896711,-74.1472566,St-Sauveur,12
CHEFIES eatery,"Vegetarian, Food, Event Planning & Services, Caterers, Diners, Restaurants, Breakfast & Brunch",12,ON,4.5,44.1017944,-79.4909965,Holland Landing,12
Paulie’s Smokehouse,"Restaurants, Barbeque",12,PA,3.0,40.3957318,-80.0346904,Dormont,12
McNally's Cafe & 6 Pack Shoppe,"Local Flavor, Restaurants, American (Traditional), Breakfast & Brunch, Sandwiches",12,PA,4.5,40.2856077,-79.7261849,Rillton,12
Boba Cafe,"Food, Coffee & Tea, Restaurants, Cafes, Juice Bars & Smoothies",12,NV,3.0,36.0123098,-115.1189623,Paradise,12
The Grackle Coffee Company,"Coffee & Tea, Food, Cafes, Restaurants",12,ON,4.5,44.001998,-79.683573,Schomberg,12
Grieco's Carefree Inn Restaurant,"Italian, Restaurants",12,PA,4.5,40.5677969,-79.8593538,Indianola,12
Da Bean,"Breakfast & Brunch, Coffee & Tea, American (New), Food, Restaurants",12,ON,3.5,43.8003901,-79.9156409,Inglewood,12
Wendy's,"Fast Food, Burgers, Hot Dogs, Restaurants",12,OH,1.0,41.4186553,-81.9177204,N.Olmsted,12
The Sushi Chef,"Restaurants, Sushi Bars",12,ON,4.5,44.0786893,-79.7875069,Beeton,12
Chuck E. Cheese's,"Pizza, Restaurants, Event Planning & Services, Party & Event Planning, Arts & Entertainment, Active Life, Indoor Playcentre, Arcades, Kids Activities",12,ON,2.5,43.7635263,-79.4019882,Willowdale,12
Killian's Pub,"Burgers, Restaurants, American (New)",12,PA,4.0,40.5758904,-79.7783281,Creighton,12
La Farandole,"Breakfast & Brunch, Caterers, Event Planning & Services, Food, Restaurants, Bakeries",12,QC,3.5,45.9519897,-74.1352122,Sainte-Adele,12
Au Just Thai,"Thai, Restaurants",11,QC,4.5,45.7000319,-73.6488608,Terrebonne,11
Tap That,"Sandwiches, Restaurants, American (Traditional), Bars, Nightlife",11,PA,3.0,40.3481607,-80.1554834,Cuddy,11
Eat Fit Go Scottsdale,"Vegetarian, Food Stands, Restaurants, Food, Do-It-Yourself Food, Breakfast & Brunch, Health Markets, Vegan, Specialty Food",11,AZ,3.0,33.50185,-111.92794,Schottsdale,11
Smoke's Poutinerie,"Restaurants, Poutineries",11,ON,2.5,43.7593403,-79.4107932,North  York,11
Doughboy's Pizza & Wings,"Chicken Wings, Restaurants, Pizza, Sandwiches",11,OH,4.0,41.4985847473,-82.0720291138,Sheffield Lake,11
